% IASI May 2009 fast model tuning file for wcon and nonLTE only
%    w con tuning to match AIRS dec05deliv water continuum
%    nonLTE tuning to match AIRS dec05deliv water continuum
% Created: 06 May 2009, Scott Hannon
%
%  ID   freq     fixed  w lines  w con    ozone    CO      CH4   nonLTE
%----  --------  ------  ------  ------  ------  ------  ------  ------
 1540  1029.750  1.0000  1.0000  0.8749  1.0000  1.0000  1.0000  1.0000
 1541  1030.000  1.0000  1.0000  0.8747  1.0000  1.0000  1.0000  1.0000
 1542  1030.250  1.0000  1.0000  0.8746  1.0000  1.0000  1.0000  1.0000
 1543  1030.500  1.0000  1.0000  0.8744  1.0000  1.0000  1.0000  1.0000
 1544  1030.750  1.0000  1.0000  0.8743  1.0000  1.0000  1.0000  1.0000
 1545  1031.000  1.0000  1.0000  0.8742  1.0000  1.0000  1.0000  1.0000
 1546  1031.250  1.0000  1.0000  0.8740  1.0000  1.0000  1.0000  1.0000
 1547  1031.500  1.0000  1.0000  0.8739  1.0000  1.0000  1.0000  1.0000
 1548  1031.750  1.0000  1.0000  0.8737  1.0000  1.0000  1.0000  1.0000
 1549  1032.000  1.0000  1.0000  0.8735  1.0000  1.0000  1.0000  1.0000
 1550  1032.250  1.0000  1.0000  0.8734  1.0000  1.0000  1.0000  1.0000
 1551  1032.500  1.0000  1.0000  0.8732  1.0000  1.0000  1.0000  1.0000
 1552  1032.750  1.0000  1.0000  0.8730  1.0000  1.0000  1.0000  1.0000
 1553  1033.000  1.0000  1.0000  0.8729  1.0000  1.0000  1.0000  1.0000
 1554  1033.250  1.0000  1.0000  0.8727  1.0000  1.0000  1.0000  1.0000
 1555  1033.500  1.0000  1.0000  0.8726  1.0000  1.0000  1.0000  1.0000
 1556  1033.750  1.0000  1.0000  0.8725  1.0000  1.0000  1.0000  1.0000
 1557  1034.000  1.0000  1.0000  0.8723  1.0000  1.0000  1.0000  1.0000
 1558  1034.250  1.0000  1.0000  0.8721  1.0000  1.0000  1.0000  1.0000
 1559  1034.500  1.0000  1.0000  0.8720  1.0000  1.0000  1.0000  1.0000
 1560  1034.750  1.0000  1.0000  0.8718  1.0000  1.0000  1.0000  1.0000
 1561  1035.000  1.0000  1.0000  0.8717  1.0000  1.0000  1.0000  1.0000
 1562  1035.250  1.0000  1.0000  0.8715  1.0000  1.0000  1.0000  1.0000
 1563  1035.500  1.0000  1.0000  0.8713  1.0000  1.0000  1.0000  1.0000
 1564  1035.750  1.0000  1.0000  0.8712  1.0000  1.0000  1.0000  1.0000
 1565  1036.000  1.0000  1.0000  0.8710  1.0000  1.0000  1.0000  1.0000
 1566  1036.250  1.0000  1.0000  0.8709  1.0000  1.0000  1.0000  1.0000
 1567  1036.500  1.0000  1.0000  0.8708  1.0000  1.0000  1.0000  1.0000
 1568  1036.750  1.0000  1.0000  0.8706  1.0000  1.0000  1.0000  1.0000
 1569  1037.000  1.0000  1.0000  0.8705  1.0000  1.0000  1.0000  1.0000
 1570  1037.250  1.0000  1.0000  0.8703  1.0000  1.0000  1.0000  1.0000
 1571  1037.500  1.0000  1.0000  0.8701  1.0000  1.0000  1.0000  1.0000
 1572  1037.750  1.0000  1.0000  0.8700  1.0000  1.0000  1.0000  1.0000
 1573  1038.000  1.0000  1.0000  0.8698  1.0000  1.0000  1.0000  1.0000
 1574  1038.250  1.0000  1.0000  0.8696  1.0000  1.0000  1.0000  1.0000
 1575  1038.500  1.0000  1.0000  0.8695  1.0000  1.0000  1.0000  1.0000
 1576  1038.750  1.0000  1.0000  0.8693  1.0000  1.0000  1.0000  1.0000
 1577  1039.000  1.0000  1.0000  0.8691  1.0000  1.0000  1.0000  1.0000
 1578  1039.250  1.0000  1.0000  0.8690  1.0000  1.0000  1.0000  1.0000
 1579  1039.500  1.0000  1.0000  0.8689  1.0000  1.0000  1.0000  1.0000
 1580  1039.750  1.0000  1.0000  0.8688  1.0000  1.0000  1.0000  1.0000
 1581  1040.000  1.0000  1.0000  0.8686  1.0000  1.0000  1.0000  1.0000
 1582  1040.250  1.0000  1.0000  0.8684  1.0000  1.0000  1.0000  1.0000
 1583  1040.500  1.0000  1.0000  0.8683  1.0000  1.0000  1.0000  1.0000
 1584  1040.750  1.0000  1.0000  0.8681  1.0000  1.0000  1.0000  1.0000
 1585  1041.000  1.0000  1.0000  0.8679  1.0000  1.0000  1.0000  1.0000
 1586  1041.250  1.0000  1.0000  0.8678  1.0000  1.0000  1.0000  1.0000
 1587  1041.500  1.0000  1.0000  0.8676  1.0000  1.0000  1.0000  1.0000
 1588  1041.750  1.0000  1.0000  0.8675  1.0000  1.0000  1.0000  1.0000
 1589  1042.000  1.0000  1.0000  0.8673  1.0000  1.0000  1.0000  1.0000
 1590  1042.250  1.0000  1.0000  0.8671  1.0000  1.0000  1.0000  1.0000
 1591  1042.500  1.0000  1.0000  0.8670  1.0000  1.0000  1.0000  1.0000
 1592  1042.750  1.0000  1.0000  0.8669  1.0000  1.0000  1.0000  1.0000
 1593  1043.000  1.0000  1.0000  0.8668  1.0000  1.0000  1.0000  1.0000
 1594  1043.250  1.0000  1.0000  0.8666  1.0000  1.0000  1.0000  1.0000
 1595  1043.500  1.0000  1.0000  0.8664  1.0000  1.0000  1.0000  1.0000
 1596  1043.750  1.0000  1.0000  0.8663  1.0000  1.0000  1.0000  1.0000
 1597  1044.000  1.0000  1.0000  0.8661  1.0000  1.0000  1.0000  1.0000
 1598  1044.250  1.0000  1.0000  0.8660  1.0000  1.0000  1.0000  1.0000
 1599  1044.500  1.0000  1.0000  0.8658  1.0000  1.0000  1.0000  1.0000
 1600  1044.750  1.0000  1.0000  0.8656  1.0000  1.0000  1.0000  1.0000
 1601  1045.000  1.0000  1.0000  0.8655  1.0000  1.0000  1.0000  1.0000
 1602  1045.250  1.0000  1.0000  0.8653  1.0000  1.0000  1.0000  1.0000
 1603  1045.500  1.0000  1.0000  0.8651  1.0000  1.0000  1.0000  1.0000
 1604  1045.750  1.0000  1.0000  0.8650  1.0000  1.0000  1.0000  1.0000
 1605  1046.000  1.0000  1.0000  0.8648  1.0000  1.0000  1.0000  1.0000
 1606  1046.250  1.0000  1.0000  0.8647  1.0000  1.0000  1.0000  1.0000
 1607  1046.500  1.0000  1.0000  0.8645  1.0000  1.0000  1.0000  1.0000
 1608  1046.750  1.0000  1.0000  0.8644  1.0000  1.0000  1.0000  1.0000
 1609  1047.000  1.0000  1.0000  0.8642  1.0000  1.0000  1.0000  1.0000
 1610  1047.250  1.0000  1.0000  0.8640  1.0000  1.0000  1.0000  1.0000
 1611  1047.500  1.0000  1.0000  0.8639  1.0000  1.0000  1.0000  1.0000
 1612  1047.750  1.0000  1.0000  0.8637  1.0000  1.0000  1.0000  1.0000
 1613  1048.000  1.0000  1.0000  0.8636  1.0000  1.0000  1.0000  1.0000
 1614  1048.250  1.0000  1.0000  0.8634  1.0000  1.0000  1.0000  1.0000
 1615  1048.500  1.0000  1.0000  0.8633  1.0000  1.0000  1.0000  1.0000
 1616  1048.750  1.0000  1.0000  0.8631  1.0000  1.0000  1.0000  1.0000
 1617  1049.000  1.0000  1.0000  0.8630  1.0000  1.0000  1.0000  1.0000
 1618  1049.250  1.0000  1.0000  0.8628  1.0000  1.0000  1.0000  1.0000
 1619  1049.500  1.0000  1.0000  0.8627  1.0000  1.0000  1.0000  1.0000
 1620  1049.750  1.0000  1.0000  0.8625  1.0000  1.0000  1.0000  1.0000
 1621  1050.000  1.0000  1.0000  0.8624  1.0000  1.0000  1.0000  1.0000
 1622  1050.250  1.0000  1.0000  0.8622  1.0000  1.0000  1.0000  1.0000
 1623  1050.500  1.0000  1.0000  0.8620  1.0000  1.0000  1.0000  1.0000
 1624  1050.750  1.0000  1.0000  0.8619  1.0000  1.0000  1.0000  1.0000
 1625  1051.000  1.0000  1.0000  0.8617  1.0000  1.0000  1.0000  1.0000
 1626  1051.250  1.0000  1.0000  0.8616  1.0000  1.0000  1.0000  1.0000
 1627  1051.500  1.0000  1.0000  0.8614  1.0000  1.0000  1.0000  1.0000
 1628  1051.750  1.0000  1.0000  0.8613  1.0000  1.0000  1.0000  1.0000
 1629  1052.000  1.0000  1.0000  0.8611  1.0000  1.0000  1.0000  1.0000
 1630  1052.250  1.0000  1.0000  0.8610  1.0000  1.0000  1.0000  1.0000
 1631  1052.500  1.0000  1.0000  0.8608  1.0000  1.0000  1.0000  1.0000
 1632  1052.750  1.0000  1.0000  0.8607  1.0000  1.0000  1.0000  1.0000
 1633  1053.000  1.0000  1.0000  0.8605  1.0000  1.0000  1.0000  1.0000
 1634  1053.250  1.0000  1.0000  0.8603  1.0000  1.0000  1.0000  1.0000
 1635  1053.500  1.0000  1.0000  0.8602  1.0000  1.0000  1.0000  1.0000
 1636  1053.750  1.0000  1.0000  0.8600  1.0000  1.0000  1.0000  1.0000
 1637  1054.000  1.0000  1.0000  0.8599  1.0000  1.0000  1.0000  1.0000
 1638  1054.250  1.0000  1.0000  0.8597  1.0000  1.0000  1.0000  1.0000
 1639  1054.500  1.0000  1.0000  0.8596  1.0000  1.0000  1.0000  1.0000
 1640  1054.750  1.0000  1.0000  0.8594  1.0000  1.0000  1.0000  1.0000
 1641  1055.000  1.0000  1.0000  0.8593  1.0000  1.0000  1.0000  1.0000
 1642  1055.250  1.0000  1.0000  0.8591  1.0000  1.0000  1.0000  1.0000
 1643  1055.500  1.0000  1.0000  0.8590  1.0000  1.0000  1.0000  1.0000
 1644  1055.750  1.0000  1.0000  0.8588  1.0000  1.0000  1.0000  1.0000
 1645  1056.000  1.0000  1.0000  0.8586  1.0000  1.0000  1.0000  1.0000
 1646  1056.250  1.0000  1.0000  0.8585  1.0000  1.0000  1.0000  1.0000
 1647  1056.500  1.0000  1.0000  0.8583  1.0000  1.0000  1.0000  1.0000
 1648  1056.750  1.0000  1.0000  0.8582  1.0000  1.0000  1.0000  1.0000
 1649  1057.000  1.0000  1.0000  0.8580  1.0000  1.0000  1.0000  1.0000
 1650  1057.250  1.0000  1.0000  0.8579  1.0000  1.0000  1.0000  1.0000
 1651  1057.500  1.0000  1.0000  0.8577  1.0000  1.0000  1.0000  1.0000
 1652  1057.750  1.0000  1.0000  0.8575  1.0000  1.0000  1.0000  1.0000
 1653  1058.000  1.0000  1.0000  0.8574  1.0000  1.0000  1.0000  1.0000
 1654  1058.250  1.0000  1.0000  0.8572  1.0000  1.0000  1.0000  1.0000
 1655  1058.500  1.0000  1.0000  0.8571  1.0000  1.0000  1.0000  1.0000
 1656  1058.750  1.0000  1.0000  0.8569  1.0000  1.0000  1.0000  1.0000
 1657  1059.000  1.0000  1.0000  0.8568  1.0000  1.0000  1.0000  1.0000
 1658  1059.250  1.0000  1.0000  0.8567  1.0000  1.0000  1.0000  1.0000
 1659  1059.500  1.0000  1.0000  0.8565  1.0000  1.0000  1.0000  1.0000
 1660  1059.750  1.0000  1.0000  0.8564  1.0000  1.0000  1.0000  1.0000
 1661  1060.000  1.0000  1.0000  0.8562  1.0000  1.0000  1.0000  1.0000
 1662  1060.250  1.0000  1.0000  0.8561  1.0000  1.0000  1.0000  1.0000
 1663  1060.500  1.0000  1.0000  0.8559  1.0000  1.0000  1.0000  1.0000
 1664  1060.750  1.0000  1.0000  0.8558  1.0000  1.0000  1.0000  1.0000
 1665  1061.000  1.0000  1.0000  0.8556  1.0000  1.0000  1.0000  1.0000
 1666  1061.250  1.0000  1.0000  0.8555  1.0000  1.0000  1.0000  1.0000
 1667  1061.500  1.0000  1.0000  0.8553  1.0000  1.0000  1.0000  1.0000
 1668  1061.750  1.0000  1.0000  0.8551  1.0000  1.0000  1.0000  1.0000
 1669  1062.000  1.0000  1.0000  0.8550  1.0000  1.0000  1.0000  1.0000
 1670  1062.250  1.0000  1.0000  0.8548  1.0000  1.0000  1.0000  1.0000
 1671  1062.500  1.0000  1.0000  0.8547  1.0000  1.0000  1.0000  1.0000
 1672  1062.750  1.0000  1.0000  0.8545  1.0000  1.0000  1.0000  1.0000
 1673  1063.000  1.0000  1.0000  0.8544  1.0000  1.0000  1.0000  1.0000
 1674  1063.250  1.0000  1.0000  0.8542  1.0000  1.0000  1.0000  1.0000
 1675  1063.500  1.0000  1.0000  0.8540  1.0000  1.0000  1.0000  1.0000
 1676  1063.750  1.0000  1.0000  0.8539  1.0000  1.0000  1.0000  1.0000
 1677  1064.000  1.0000  1.0000  0.8537  1.0000  1.0000  1.0000  1.0000
 1678  1064.250  1.0000  1.0000  0.8536  1.0000  1.0000  1.0000  1.0000
 1679  1064.500  1.0000  1.0000  0.8534  1.0000  1.0000  1.0000  1.0000
 1680  1064.750  1.0000  1.0000  0.8533  1.0000  1.0000  1.0000  1.0000
 1681  1065.000  1.0000  1.0000  0.8531  1.0000  1.0000  1.0000  1.0000
 1682  1065.250  1.0000  1.0000  0.8530  1.0000  1.0000  1.0000  1.0000
 1683  1065.500  1.0000  1.0000  0.8528  1.0000  1.0000  1.0000  1.0000
 1684  1065.750  1.0000  1.0000  0.8527  1.0000  1.0000  1.0000  1.0000
 1685  1066.000  1.0000  1.0000  0.8525  1.0000  1.0000  1.0000  1.0000
 1686  1066.250  1.0000  1.0000  0.8523  1.0000  1.0000  1.0000  1.0000
 1687  1066.500  1.0000  1.0000  0.8522  1.0000  1.0000  1.0000  1.0000
 1688  1066.750  1.0000  1.0000  0.8520  1.0000  1.0000  1.0000  1.0000
 1689  1067.000  1.0000  1.0000  0.8519  1.0000  1.0000  1.0000  1.0000
 1690  1067.250  1.0000  1.0000  0.8517  1.0000  1.0000  1.0000  1.0000
 1691  1067.500  1.0000  1.0000  0.8516  1.0000  1.0000  1.0000  1.0000
 1692  1067.750  1.0000  1.0000  0.8514  1.0000  1.0000  1.0000  1.0000
 1693  1068.000  1.0000  1.0000  0.8513  1.0000  1.0000  1.0000  1.0000
 1694  1068.250  1.0000  1.0000  0.8511  1.0000  1.0000  1.0000  1.0000
 1695  1068.500  1.0000  1.0000  0.8509  1.0000  1.0000  1.0000  1.0000
 1696  1068.750  1.0000  1.0000  0.8508  1.0000  1.0000  1.0000  1.0000
 1697  1069.000  1.0000  1.0000  0.8506  1.0000  1.0000  1.0000  1.0000
 1698  1069.250  1.0000  1.0000  0.8505  1.0000  1.0000  1.0000  1.0000
 1699  1069.500  1.0000  1.0000  0.8503  1.0000  1.0000  1.0000  1.0000
 1700  1069.750  1.0000  1.0000  0.8502  1.0000  1.0000  1.0000  1.0000
 1701  1070.000  1.0000  1.0000  0.8500  1.0000  1.0000  1.0000  1.0000
 1702  1070.250  1.0000  1.0000  0.8502  1.0000  1.0000  1.0000  1.0000
 1703  1070.500  1.0000  1.0000  0.8505  1.0000  1.0000  1.0000  1.0000
 1704  1070.750  1.0000  1.0000  0.8507  1.0000  1.0000  1.0000  1.0000
 1705  1071.000  1.0000  1.0000  0.8510  1.0000  1.0000  1.0000  1.0000
 1706  1071.250  1.0000  1.0000  0.8512  1.0000  1.0000  1.0000  1.0000
 1707  1071.500  1.0000  1.0000  0.8515  1.0000  1.0000  1.0000  1.0000
 1708  1071.750  1.0000  1.0000  0.8517  1.0000  1.0000  1.0000  1.0000
 1709  1072.000  1.0000  1.0000  0.8520  1.0000  1.0000  1.0000  1.0000
 1710  1072.250  1.0000  1.0000  0.8523  1.0000  1.0000  1.0000  1.0000
 1711  1072.500  1.0000  1.0000  0.8525  1.0000  1.0000  1.0000  1.0000
 1712  1072.750  1.0000  1.0000  0.8528  1.0000  1.0000  1.0000  1.0000
 1713  1073.000  1.0000  1.0000  0.8530  1.0000  1.0000  1.0000  1.0000
 1714  1073.250  1.0000  1.0000  0.8533  1.0000  1.0000  1.0000  1.0000
 1715  1073.500  1.0000  1.0000  0.8535  1.0000  1.0000  1.0000  1.0000
 1716  1073.750  1.0000  1.0000  0.8538  1.0000  1.0000  1.0000  1.0000
 1717  1074.000  1.0000  1.0000  0.8540  1.0000  1.0000  1.0000  1.0000
 1718  1074.250  1.0000  1.0000  0.8542  1.0000  1.0000  1.0000  1.0000
 1719  1074.500  1.0000  1.0000  0.8545  1.0000  1.0000  1.0000  1.0000
 1720  1074.750  1.0000  1.0000  0.8547  1.0000  1.0000  1.0000  1.0000
 1721  1075.000  1.0000  1.0000  0.8550  1.0000  1.0000  1.0000  1.0000
 1722  1075.250  1.0000  1.0000  0.8552  1.0000  1.0000  1.0000  1.0000
 1723  1075.500  1.0000  1.0000  0.8555  1.0000  1.0000  1.0000  1.0000
 1724  1075.750  1.0000  1.0000  0.8557  1.0000  1.0000  1.0000  1.0000
 1725  1076.000  1.0000  1.0000  0.8560  1.0000  1.0000  1.0000  1.0000
 1726  1076.250  1.0000  1.0000  0.8562  1.0000  1.0000  1.0000  1.0000
 1727  1076.500  1.0000  1.0000  0.8565  1.0000  1.0000  1.0000  1.0000
 1728  1076.750  1.0000  1.0000  0.8567  1.0000  1.0000  1.0000  1.0000
 1729  1077.000  1.0000  1.0000  0.8570  1.0000  1.0000  1.0000  1.0000
 1730  1077.250  1.0000  1.0000  0.8572  1.0000  1.0000  1.0000  1.0000
 1731  1077.500  1.0000  1.0000  0.8575  1.0000  1.0000  1.0000  1.0000
 1732  1077.750  1.0000  1.0000  0.8577  1.0000  1.0000  1.0000  1.0000
 1733  1078.000  1.0000  1.0000  0.8580  1.0000  1.0000  1.0000  1.0000
 1734  1078.250  1.0000  1.0000  0.8583  1.0000  1.0000  1.0000  1.0000
 1735  1078.500  1.0000  1.0000  0.8585  1.0000  1.0000  1.0000  1.0000
 1736  1078.750  1.0000  1.0000  0.8588  1.0000  1.0000  1.0000  1.0000
 1737  1079.000  1.0000  1.0000  0.8590  1.0000  1.0000  1.0000  1.0000
 1738  1079.250  1.0000  1.0000  0.8593  1.0000  1.0000  1.0000  1.0000
 1739  1079.500  1.0000  1.0000  0.8595  1.0000  1.0000  1.0000  1.0000
 1740  1079.750  1.0000  1.0000  0.8598  1.0000  1.0000  1.0000  1.0000
 1741  1080.000  1.0000  1.0000  0.8600  1.0000  1.0000  1.0000  1.0000
 1742  1080.250  1.0000  1.0000  0.8603  1.0000  1.0000  1.0000  1.0000
 1743  1080.500  1.0000  1.0000  0.8605  1.0000  1.0000  1.0000  1.0000
 1744  1080.750  1.0000  1.0000  0.8608  1.0000  1.0000  1.0000  1.0000
 1745  1081.000  1.0000  1.0000  0.8610  1.0000  1.0000  1.0000  1.0000
 1746  1081.250  1.0000  1.0000  0.8613  1.0000  1.0000  1.0000  1.0000
 1747  1081.500  1.0000  1.0000  0.8615  1.0000  1.0000  1.0000  1.0000
 1748  1081.750  1.0000  1.0000  0.8618  1.0000  1.0000  1.0000  1.0000
 1749  1082.000  1.0000  1.0000  0.8620  1.0000  1.0000  1.0000  1.0000
 1750  1082.250  1.0000  1.0000  0.8623  1.0000  1.0000  1.0000  1.0000
 1751  1082.500  1.0000  1.0000  0.8625  1.0000  1.0000  1.0000  1.0000
 1752  1082.750  1.0000  1.0000  0.8628  1.0000  1.0000  1.0000  1.0000
 1753  1083.000  1.0000  1.0000  0.8630  1.0000  1.0000  1.0000  1.0000
 1754  1083.250  1.0000  1.0000  0.8633  1.0000  1.0000  1.0000  1.0000
 1755  1083.500  1.0000  1.0000  0.8635  1.0000  1.0000  1.0000  1.0000
 1756  1083.750  1.0000  1.0000  0.8638  1.0000  1.0000  1.0000  1.0000
 1757  1084.000  1.0000  1.0000  0.8640  1.0000  1.0000  1.0000  1.0000
 1758  1084.250  1.0000  1.0000  0.8643  1.0000  1.0000  1.0000  1.0000
 1759  1084.500  1.0000  1.0000  0.8645  1.0000  1.0000  1.0000  1.0000
 1760  1084.750  1.0000  1.0000  0.8648  1.0000  1.0000  1.0000  1.0000
 1761  1085.000  1.0000  1.0000  0.8650  1.0000  1.0000  1.0000  1.0000
 1762  1085.250  1.0000  1.0000  0.8653  1.0000  1.0000  1.0000  1.0000
 1763  1085.500  1.0000  1.0000  0.8655  1.0000  1.0000  1.0000  1.0000
 1764  1085.750  1.0000  1.0000  0.8658  1.0000  1.0000  1.0000  1.0000
 1765  1086.000  1.0000  1.0000  0.8660  1.0000  1.0000  1.0000  1.0000
 1766  1086.250  1.0000  1.0000  0.8663  1.0000  1.0000  1.0000  1.0000
 1767  1086.500  1.0000  1.0000  0.8665  1.0000  1.0000  1.0000  1.0000
 1768  1086.750  1.0000  1.0000  0.8668  1.0000  1.0000  1.0000  1.0000
 1769  1087.000  1.0000  1.0000  0.8670  1.0000  1.0000  1.0000  1.0000
 1770  1087.250  1.0000  1.0000  0.8673  1.0000  1.0000  1.0000  1.0000
 1771  1087.500  1.0000  1.0000  0.8675  1.0000  1.0000  1.0000  1.0000
 1772  1087.750  1.0000  1.0000  0.8678  1.0000  1.0000  1.0000  1.0000
 1773  1088.000  1.0000  1.0000  0.8680  1.0000  1.0000  1.0000  1.0000
 1774  1088.250  1.0000  1.0000  0.8683  1.0000  1.0000  1.0000  1.0000
 1775  1088.500  1.0000  1.0000  0.8685  1.0000  1.0000  1.0000  1.0000
 1776  1088.750  1.0000  1.0000  0.8688  1.0000  1.0000  1.0000  1.0000
 1777  1089.000  1.0000  1.0000  0.8690  1.0000  1.0000  1.0000  1.0000
 1778  1089.250  1.0000  1.0000  0.8693  1.0000  1.0000  1.0000  1.0000
 1779  1089.500  1.0000  1.0000  0.8695  1.0000  1.0000  1.0000  1.0000
 1780  1089.750  1.0000  1.0000  0.8698  1.0000  1.0000  1.0000  1.0000
 1781  1090.000  1.0000  1.0000  0.8700  1.0000  1.0000  1.0000  1.0000
 1782  1090.250  1.0000  1.0000  0.8703  1.0000  1.0000  1.0000  1.0000
 1783  1090.500  1.0000  1.0000  0.8705  1.0000  1.0000  1.0000  1.0000
 1784  1090.750  1.0000  1.0000  0.8708  1.0000  1.0000  1.0000  1.0000
 1785  1091.000  1.0000  1.0000  0.8710  1.0000  1.0000  1.0000  1.0000
 1786  1091.250  1.0000  1.0000  0.8712  1.0000  1.0000  1.0000  1.0000
 1787  1091.500  1.0000  1.0000  0.8715  1.0000  1.0000  1.0000  1.0000
 1788  1091.750  1.0000  1.0000  0.8717  1.0000  1.0000  1.0000  1.0000
 1789  1092.000  1.0000  1.0000  0.8720  1.0000  1.0000  1.0000  1.0000
 1790  1092.250  1.0000  1.0000  0.8722  1.0000  1.0000  1.0000  1.0000
 1791  1092.500  1.0000  1.0000  0.8725  1.0000  1.0000  1.0000  1.0000
 1792  1092.750  1.0000  1.0000  0.8727  1.0000  1.0000  1.0000  1.0000
 1793  1093.000  1.0000  1.0000  0.8730  1.0000  1.0000  1.0000  1.0000
 1794  1093.250  1.0000  1.0000  0.8732  1.0000  1.0000  1.0000  1.0000
 1795  1093.500  1.0000  1.0000  0.8735  1.0000  1.0000  1.0000  1.0000
 1796  1093.750  1.0000  1.0000  0.8737  1.0000  1.0000  1.0000  1.0000
 1797  1094.000  1.0000  1.0000  0.8740  1.0000  1.0000  1.0000  1.0000
 1798  1094.250  1.0000  1.0000  0.8743  1.0000  1.0000  1.0000  1.0000
 1799  1094.500  1.0000  1.0000  0.8745  1.0000  1.0000  1.0000  1.0000
 1800  1094.750  1.0000  1.0000  0.8748  1.0000  1.0000  1.0000  1.0000
 1801  1095.000  1.0000  1.0000  0.8750  1.0000  1.0000  1.0000  1.0000
 1802  1095.250  1.0000  1.0000  0.8753  1.0000  1.0000  1.0000  1.0000
 1803  1095.500  1.0000  1.0000  0.8755  1.0000  1.0000  1.0000  1.0000
 1804  1095.750  1.0000  1.0000  0.8758  1.0000  1.0000  1.0000  1.0000
 1805  1096.000  1.0000  1.0000  0.8760  1.0000  1.0000  1.0000  1.0000
 1806  1096.250  1.0000  1.0000  0.8763  1.0000  1.0000  1.0000  1.0000
 1807  1096.500  1.0000  1.0000  0.8765  1.0000  1.0000  1.0000  1.0000
 1808  1096.750  1.0000  1.0000  0.8768  1.0000  1.0000  1.0000  1.0000
 1809  1097.000  1.0000  1.0000  0.8770  1.0000  1.0000  1.0000  1.0000
 1810  1097.250  1.0000  1.0000  0.8772  1.0000  1.0000  1.0000  1.0000
 1811  1097.500  1.0000  1.0000  0.8775  1.0000  1.0000  1.0000  1.0000
 1812  1097.750  1.0000  1.0000  0.8777  1.0000  1.0000  1.0000  1.0000
 1813  1098.000  1.0000  1.0000  0.8780  1.0000  1.0000  1.0000  1.0000
 1814  1098.250  1.0000  1.0000  0.8782  1.0000  1.0000  1.0000  1.0000
 1815  1098.500  1.0000  1.0000  0.8785  1.0000  1.0000  1.0000  1.0000
 1816  1098.750  1.0000  1.0000  0.8787  1.0000  1.0000  1.0000  1.0000
 1817  1099.000  1.0000  1.0000  0.8790  1.0000  1.0000  1.0000  1.0000
 1818  1099.250  1.0000  1.0000  0.8792  1.0000  1.0000  1.0000  1.0000
 1819  1099.500  1.0000  1.0000  0.8795  1.0000  1.0000  1.0000  1.0000
 1820  1099.750  1.0000  1.0000  0.8798  1.0000  1.0000  1.0000  1.0000
 1821  1100.000  1.0000  1.0000  0.8800  1.0000  1.0000  1.0000  1.0000
 1822  1100.250  1.0000  1.0000  0.8803  1.0000  1.0000  1.0000  1.0000
 1823  1100.500  1.0000  1.0000  0.8805  1.0000  1.0000  1.0000  1.0000
 1824  1100.750  1.0000  1.0000  0.8808  1.0000  1.0000  1.0000  1.0000
 1825  1101.000  1.0000  1.0000  0.8810  1.0000  1.0000  1.0000  1.0000
 1826  1101.250  1.0000  1.0000  0.8812  1.0000  1.0000  1.0000  1.0000
 1827  1101.500  1.0000  1.0000  0.8815  1.0000  1.0000  1.0000  1.0000
 1828  1101.750  1.0000  1.0000  0.8817  1.0000  1.0000  1.0000  1.0000
 1829  1102.000  1.0000  1.0000  0.8820  1.0000  1.0000  1.0000  1.0000
 1830  1102.250  1.0000  1.0000  0.8822  1.0000  1.0000  1.0000  1.0000
 1831  1102.500  1.0000  1.0000  0.8825  1.0000  1.0000  1.0000  1.0000
 1832  1102.750  1.0000  1.0000  0.8828  1.0000  1.0000  1.0000  1.0000
 1833  1103.000  1.0000  1.0000  0.8830  1.0000  1.0000  1.0000  1.0000
 1834  1103.250  1.0000  1.0000  0.8833  1.0000  1.0000  1.0000  1.0000
 1835  1103.500  1.0000  1.0000  0.8835  1.0000  1.0000  1.0000  1.0000
 1836  1103.750  1.0000  1.0000  0.8838  1.0000  1.0000  1.0000  1.0000
 1837  1104.000  1.0000  1.0000  0.8840  1.0000  1.0000  1.0000  1.0000
 1838  1104.250  1.0000  1.0000  0.8842  1.0000  1.0000  1.0000  1.0000
 1839  1104.500  1.0000  1.0000  0.8845  1.0000  1.0000  1.0000  1.0000
 1840  1104.750  1.0000  1.0000  0.8847  1.0000  1.0000  1.0000  1.0000
 1841  1105.000  1.0000  1.0000  0.8850  1.0000  1.0000  1.0000  1.0000
 1842  1105.250  1.0000  1.0000  0.8852  1.0000  1.0000  1.0000  1.0000
 1843  1105.500  1.0000  1.0000  0.8855  1.0000  1.0000  1.0000  1.0000
 1844  1105.750  1.0000  1.0000  0.8858  1.0000  1.0000  1.0000  1.0000
 1845  1106.000  1.0000  1.0000  0.8860  1.0000  1.0000  1.0000  1.0000
